413	117102			start_discussion	Sir_Eric_of_Weird	1379768513	"As the dreams fade, I kiss my girls goodbye once again. For a moment we simply stand there together, arms, hearts, souls, entwined. I wipe away their tears, as they together wipe away mine. As one we whisper, ""I love you."" As I slowly wander back to the here, the now; leaving behind as I do each night, the before, the after, I look back, and see them smiling. I can't help but smile. I awaken once more to the dreadful reality of what has become of my life. My heart breaks, my soul screams out to them. I can almost hear their screams join mine, entwining once again, the sound, the beautiful symphony of our miracle. Pushing past the pain I smile, basking in the exquisite beauty of their song. I hum it softly to myself as I prepare to begin my day. A beautiful day. Today I shall walk to my favorite park, get some exercise, repair just a little bit more my broken body, heart, and soul. I shall sit by the lake reading yet another Nicholas Sparks novel. Yes, I, a man, truly love his work, how could I not. After I shall come home, make a nice meal, write more of the latest book I'm working on. I'll check in here, help if I'm able. As my day draws to a close I shall be smiling once again, proud, honored. I'll have survived another day, and lived well once more. As I lay my head down I shall whisper the same thing I have every single night since this happened to us, I Love You, and their names. Closing my eyes. drifting away into the before, the after, I shall cry. Not because I'm sad, but because I know once I'm asleep, my girls will be there, waiting for me, arms wide open, smiling, and proud. Another beautiful day, another sacred night."	0
414	120658	495892	495892	reply_to_discussion	Spastor	1382814800	Samantha, I am a sufferer of Depression, anxiety, and Fibromyalgia. I am an eating disorder survivor. I would like to let you know that with the right support group, you can get through this. What type of eating disorder do you struggle with and are you taking meds for anxiety and depression? Knowing someone cares is a big help. I care!	0
415	120658	495896	495896	reply_to_discussion	samanthaanne	1382815276	I have been in and out of treatment for anorexia for 20 years. I take citalopram for my depression but only 10 mg a day. I am new to it aswell. Been sufferring terrible headaches with it. I care to and am happy to help	0
416	120658			start_discussion	samanthaanne	1382815276	I suffer with depression , anxiety and an eating disorder. Looking for support and people who understand what it feels like	0
417	125845	522911	522911	reply_to_discussion	RollerCoasterLady	1385437515	Go you! I hope you thrive.	0
418	125845	523117	523117	reply_to_discussion	Woofer	1385477149	@jodig,	0
419	125845			start_discussion	jodig	1385477149	I have been receiving treatment since 6/8/13. My viral load had been undetectable since week 4. I can't say it's been easy as I've been sick most of the time since starting, but it's nothing I haven't been able to handle as long as I take care of myself and rest. I've had a few hiccups but I'm dealing with having Hepatitis C much better then when 1st diagnosed in March!	0
420	138812	582620	582620	reply_to_discussion	confused47	1391667050	I am here. How can I help?	0
421	138812	582635	582635	reply_to_discussion	anonymousmeagain	1391667702	In february of last year i was robbed working for a large pizza company. Its the first time in our countys history there was a violent robbery. My manager and i were pistol whipped. I havnt had any problems i thought were noticable, but my paranoia has gotten out of hand, and ive started having nightmares every night...on top of it all, im stressing over planning my wedding and raising my step son, on top of work...im freaking out. Im gonna explode...	0
422	138812	582647	582647	reply_to_discussion	confused47	1391668626	have you spoken to someone about this before?	0
423	138812	582678	582678	reply_to_discussion	anonymousmeagain	1391671339	No...ive always tried to ignore it. Ive had a lot of problems dealing with emotions...to me a man sgouldnt show them, so when i do it hurts me...i feel embarassed.	0
424	138812	583650	583650	reply_to_discussion	anonymousmeagain	1391744706	My mom and step dad have been Sgeriff's deputys here for years. When the xall went out that a deputys som had been injured in an armed robbery, all 2000 people working for them were on the lookout. They treated me good. They would stop in after they left work and see if i was okay. Because of my work achedule, and me not being able to miss even a single day, and the optuon of paid time off unavailable, i wasnt going to be able to meet with a victims advocate lawyer. The woman would leave work to go hone and go 45 minutes out of her way to help me and get my paperwork done. But before it went through, she was moved out of victims advocate. The lady who got my case fter her never botheres to call me and give me an update on the status. Because of that, my victims advocate exprired. Now im stuck paying the ems bills, and paying for any coubciling. But with my mom still working for the sheriffs office, ill get to see someone for free. Ita just hard to ask for help like that. Its even harder because i cant protect myself. I cant legally own a pistol, and i cant afford a shotgun...i dont know what to do to maie myself feel safe again. My paranoia keeps me inside after dark. I constantly hear things at night and panic...i cant even stand to be alone in any room anymore. I wake up in a cold sweat every night from nifhtmares now...this isnt how a 19yr old boy should live. Ive got a fiance and a 2yr old stepson to think of for Gods sake...how can i protect them if i couldnt even react fast enough to peotect myself? Its not like i dont know how to...i do. When i started working there i went out of my way to learn any kind of self defense i could...but i wasnt fast enough to do anything...i keep remembering how close we were to the oven. Its 500 degrees, and searing to the touch...if i couldve just pushed him into it...just gotten the gun away...he threatened me and my step mom...i wanted him dead. I still do. And God help him...if i ever catch him myself, ill make sure he feels the same way i do right now. Scared to death of being alone. Dreaming of me coming after him and his family...i just want closure. And jail isnt closure...	0
425	138812	583991	583991	reply_to_discussion	anonymousmeagain	1391799661	I agree. Anger and hate will ruin my life. And while i understsnd that killing someone is much harder than it sounds, i also know that id rather see him deas than know that im paying taxes to feed and clothe him. To provide him with free cable television, and to give him a bed to sleep in, a roof to sleep under...i will never be able to retire unless i win the lottery, and he gets a free ride. If i had been able to get the gun that night, he wouldve left in a body bag. I dont mind robbing me. Hurting me. Yes, im not happy about it, but id rather it happen to me than anyone else. But he attacked my manager too. My step mother. My family. Ill drag him to the gates of hell myself, should i ever have the chance. I was raised southern. Here, if someone attacks your family...thats it. Do not pass go, do not collect 200 dollars...your done for. And i never got the chance to make sure he was eliminated as a threat. I never will get the chance. But i would give damn near anything for it.	0
426	138812	584364	584364	reply_to_discussion	anonymousmeagain	1391821108	i meeditate. I clear my mind and let the thoughts go one by one, laike water drops into an ocean. But its not always enough. When it isnt, i usually find a way to distracy myself. Playing a hard video games. Brain teasers. Riddles. Anything. But then there are times when, while dealing with this and the already overwhelming everyday life, that i become enraged...im ashamed of what i do then...	0
427	138812	584599	584599	reply_to_discussion	anonymousmeagain	1391830199	my favorite scent? Thats a hard one. Its a tie between french vanilla, and diesel fuel...	0
428	138812	585170	585170	reply_to_discussion	anonymousmeagain	1391892633	no. I dont like diesel trucks, oddly enough. Just the smell of the fuel...	0
429	138812	585525	585525	reply_to_discussion	anonymousmeagain	1391914026	Im a doomsday prepper when im not working and stuff...i think of it as a lifestyle, but i guess you can call it a hobby...	0
430	138812	586074	586074	reply_to_discussion	anonymousmeagain	1391978455	I prepare, with friends, for any situation in which our government cannot provide us with the essentials. Food, water, etc. We are part of an international organization stemming from the Ark II Project.	0
431	138812			start_discussion	anonymousmeagain	1391978455	I feel alone..i havnt posted in nearly a year...i need help. Bad.	0
432	157640	667861	667861	reply_to_discussion	Aura82	1399076738	"Hi there, welcome.  The key with most anything, is early intervention. Depending on where he is on the spectrum there are a variety of therapies which can be really beneficial. The ""go to"" therapy is ABA (applied behavioral analysis).  It helps teach the child the cope better in the world, and has been proven to be quite effective.  There are other therapies which focus on relationship developments and even therapies which help with sensory issues.  Someone posted a youtube video on sensory type therapies, and I found it amazing.  The gist was ""how can we teach social skills when a child is being overwhelmed by sensory input""?  I would start looking toward an agency that specializes in Austim Spectrum.  Also, get on board with the school, often they do their own testing and stuff to assess and assign an EAP, counselors etc. Take one day at a time, it is overwhelming at first but the more information you soak in the more prepared, and confident you will be! We are here for you!"	0
433	157640			start_discussion	bradysmom75	1399076738	My son was recently diagnosed with autism (AS). I have so many questions but to start can anyone tell me where to start?  Any good ideas for services we may need, what to do next etc?	0
434	157987	670574	670574	reply_to_discussion	KGShiva	1399326751	Hey pucketgirl, how are you feeling? How was your weekend? I hope you're doing well today.	0
435	157987	670629	670629	reply_to_discussion	MoonStone2	1399330358	Then build a fire inside yourself to get some warmth!	0
436	157987			start_discussion	puckettgirl09	1399330358	You're gonna catch a cold, from the ice inside your soul..	0
437	160170	680088	680088	reply_to_discussion	godsgirl951	1400134441	See a doctor!! Always best to have test done! I know how u feel. I caught a std and scared the shit out of me thankfully with antibiotics its gone but I had the whst ifs and how do I tell love onesvwhats going on.  Ill pray for you!	0
438	160170	680101	680101	reply_to_discussion	Emmakill	1400136474	Yeah you should see a doctor right away and also its a good thing to share with your family as you can ger a real good support from them when you needed it most, get tests done and start medications as it will be very helpful in dealing with herpes, remember the early the better.	0
439	160170	680142	680142	reply_to_discussion	ugh.wth	1400147942	Go to the Dr's,, you never know	0
440	160170	680885	680885	reply_to_discussion	Sarah10	1400196191	Is it honestly worth it, to go to the doctor If you already know. I have all the symptoms for both oral and genital herpes. Oral is even worse to me. At least genital could be easier hidden. Do the medications really help much? If I know everyone who works in the pharmacy at my doctors office (like my mom), won't they know?	0
441	160170	680885	681185	reply_to_comment	Aristede	1400219055	@Sarah10, it is definitely worth it to go. First of all, you want to know 100% to be sure, and to know whether you have both types or just one. Second, the primary outbreak is mild for some, but really nasty for others (as I know firsthand), and not countering it with meds or waiting too long can mean the difference between dealing with it for days vs. weeks. And last, having more info on your condition can help manage your stress level, which is hugely important.	0
442	160170	680904	680904	reply_to_discussion	Anonymousgirl514	1400197539	This is exactly what I'm going through. Go get tested!!	0
443	160170	680974	680974	reply_to_discussion	Reiner38	1400202608	Honestly I layed in bed for 4 days miserable and then I called my mom and she met me at the emergency room. Getting diagnosed was so embarrassing but thinking back on it. I was so glad to have someone there with me. They were there for the diagnosis and she got to ask my doctor questions also.	0
444	160170	681084	681084	reply_to_discussion	Sophia16	1400209065	Go to the doc.  I was in a similar situation.......seeing my doc and getting on meds helped so much	0
445	160170	681193	681193	reply_to_discussion	godsgirl951	1400220080	At this point who cares if your mom knows your health is number 1 priority!  It may be scary but knowing 100 lercent is better. Dont risk yoyr health and so the drs can run other std test.	0
446	160170	681221	681221	reply_to_discussion	Sarah10	1400223495	Thank you everyone for your support, this has helped so much. Knowing there are others who understand what I'm going through makes it easier deal, and find courage to seek the help I need.	0
447	160170			start_discussion	Sarah10	1400223495	I made a huge drunken mistake the other night and had unprotected sex with a guy I barely know. Now I'm about 99% sure I have herpes. I have not visited a doctor but Its pretty obvious to me. Now I'm laying in bed, to ashamed to face any of my friends and loved ones. I don't think it is possible to feel any lower than I did today. I feel completely helpless and have absolutely no one to talk to about this. What will I tell my sister who I share everything with, why I won't share my chap stick or my drink or my cigarette with her anymore?	0
448	165422	705704	705704	reply_to_discussion	NicoletteCB	1402044569	"Anyway don't pressure yourself on what you feel ""down there."" Not every genital feeling=arousal. Guys sometimes get random erections and girls over lubricate randomly at times, it doesn't mean we're aroused or anything. Sometimes as I've learned, the body does whatever the heck it wants. Soo I hope the above post helped some of you. Also on a more depressing note, your body is not the number one indicator that you are aroused. Sadly, rape victims can have orgasms while being raped but that doesn't mean they liked it or it was not rape. Sometimes our bodies do betray us. But just keep a clear head and remember you are not your fears."	0
449	165422	705710	705710	reply_to_discussion	Olongjohnson	1402044969	"Have not read it, since i feel i know the content. Lucky for me i didn't panic ""so much"" from those, since i always knew that strong focus leads to bodily sensations regardless to the part you focus on. Always was kinda fun to ""feel"" a part of you without touching it :D"	0
450	165422	705710	705716	reply_to_comment	NicoletteCB	1402045717	@Olongjohnson  I think sometimes people on here fail to also remember the importance of mental arousal. It's not all about what your body feels. I mean a lot of people talk about how they watched porn and got a groinal response but felt disgusted and ashamed afterwards like obviously you wouldn't be thinking that if you were mentally aroused from it, right? Lots of woman can't orgasm but continue having sex with their partners because they love their partner and are more concerned with emotional and mental connection versus how many orgasms they can have. Same with men who also have bedroom problems I guess. Ocd just likes to take a simple matter and make it bigger.	0
451	165422	705717	705717	reply_to_discussion	Olongjohnson	1402045835	Word	0
452	165422	713994	713994	reply_to_discussion	mollymills	1402667634	"Well this has given me major relief. I've been getting really bad groinal responses lately and it's very uncomfortable. I read here that I have to ""break the cycle"" but I can't stop ""checking"" it's hard to break this one. Any tips on how to?"	0
453	165422	714007	714007	reply_to_discussion	Olongjohnson	1402668454	Hi Molly, what have you tried so far? It often seems to be the case, that people don't really think about what they can do on their own.	0
454	165422	714019	714019	reply_to_discussion	mollymills	1402668825	"I've tried to just ignore it but it's like I have to ""check"" with every girl I see and come into contact with. I hate it. The only way I can avoid groinal responses is by avoiding the same sex and when i do come into contact with them I get major anxiety and groinal responses which makes me feel as though it's attraction :("	0
455	165422	714046	714046	reply_to_discussion	Olongjohnson	1402670504	Avoidence is never good. You don't want to put your life on hold, it is counter productive. Breath through the anxiety. I usually suggest the youtube channel of Mark Freeman as first response, therapy is also known to work well	0
456	165422	714054	714054	reply_to_discussion	mollymills	1402670861	What's worse is I've lost my attraction to guys but then I get groinal responses around the same sex and it just reinforces in my mind that I'm gay. It's terrible. I have watched some of his videos and it has helped me but I'm trying to stay away from the net. I came on whew today however because lately I've been feeling defeated... Thank you though	0
457	165422			start_discussion	NicoletteCB	1402670861	"If any of you are currently suffering from groinal responses, then I hope that reading this will help you out (especially if you're a girl or even a guy actually.) I have had some pretty bad Health OCD for most of my life. I've worried about a lot of crazy stuff happening to me: having a heart attack, stroke, cancer, schizophrenia, going blind, deaf, throwing up, fainting, and so many other things you wouldn't believe. Having health OCD, I have put A LOT of emphasis and over analyzation into my body parts. If I feel one painful or ""uncomfortable"" sensation in ANY part of my body I immediately begin to over analyze it and begin to worry in what it could possibly mean for me which in turn brings anxiety and very bad panic attacks. For example: I am deathly afraid of vomiting. This fear has existed in me for a very long time and has caused me much suffering. Whenever I used to feel weird pains or sensations in my stomach immediately I would begin to cry and worry that this was some sign of nausea and I would be sick in seconds. BUT when I took my attention away from my stomach, told myself I wasn't sick, or just tried to calm down ""miraculously"" the pain would go away. The same thing counts for all body parts. When you begin to over analyze a body part obviously it will begin to feel weird or tingly or just uncomfortable. When you force yourself to watch porn of the orientation that you fear or have those thoughts or  whatever it is obviously a compulsion you are creating in order to ""test"" yourself and you believe in order to ""fail"" this ""test"" means that you have to feel something in your groin area. By doing this you are already causing anxiety in yourself, and WORSE you're thinking black and white. Maybe the groinal response is just because you're over focusing on that area? Anxiety and arousal cannot exist in the same moment. The chemicals cannot coexist together or be made at the same time."	0
458	192811	841516	841516	reply_to_discussion	C.R.1025	1410988149	He may be trying to cope... try to open up to him, communicate with him. I'm sure it was very hard on both of you, but you'll get through it. Stay strong	0
459	192811	841522	841522	reply_to_discussion	hugthebug	1410988559	Hi My_Own, thanks for reaching out! Sounds like you're going through a lot, and so is he. Even though you two did the right thing and it was something you agreed on, giving up your baby still might be something he is taking hard. Perhaps he doesn't want to burden you with his sadness which is thoughtful but ultimately hurting you. When you have time alone in a quiet moment, ask him again about his feelings, and make it clear that you want to be with him through it and share your feelings together. This could go a long way towards getting back your old closeness. Best of luck and keep us posted!	0
460	192811	841537	841537	reply_to_discussion	housemushroom	1410989076	Hi honey. First I want to say. You are so brave. What a wonderful, selfless thing you did. I'm sorry that things are a bit confusing right now. Maybe some counseling can help you both to communicate your feelings. You have both been through a major event. Your fiancee may be going through a grieving process. Try to look after yourself. Exercise and try to eat. Do you have a group(s) or counselor for your other issues? You both are going to need some time to adjust and process your decision. I wish you the very best   :-)	0
461	192811	841887	841887	reply_to_discussion	lovemusic	1411003925	Hi My_Own, do you have a therapist/counsellor in your area you can go to for some help with everything you are currently facing? Try not to put blame on yourself and punish yourself for anything. Be kind and considerate towards yourself, you are doing your best and are facing a lot right now. Try considering some relaxation time for yourself, to alleviate some of the stress you are currently dealing with. Exercise, walks, meditation, reading a book, listening to calming music, journal writing, a creative outlet	0
462	192811	855777	855777	reply_to_discussion	ThyLyfe	1411875799	I can't imagine the stress that was put on you and your fiance!. But you both made a decision that was to benefit all of your lives in the correct way. Some people deal with stress differently. and sometimes it's harder for males to express to their loved ones what is going on with them, because they have been forced to cover up the bad feelings and 'man up' in the past. If you both are not undergoing therapy, together and separately, I would suggest that it is mentioned to him and asked to be taken very seriously, because you don't want your relationship to suffer in the mean time. Hang in there, and know that you have support here.	0
463	192811			start_discussion	My_Own	1411875799	Ever since we gave our baby up I feel like my fiance has been cold and distant towards me. He was more willing to give her up than I was, so I don't think he holds it against me... But I'm not sure what else it might be. I did put on a little weight but after my C section I couldn't get out of bed much for a while... I've relapsed back into not eating again and I have been self- harming again under the guise of being accident prone. He isn't as affectionate as he used to be and seems to spend as much time as he can at work or with his brothers, away from home and without me. I don't know what to do. I asked him about it and he says things have just been busy... I don't know...	0
464	193270	845717	845717	reply_to_discussion	Loremi.mimis	1411230319	i understand, i have/had the same issue. my mom always tells me im too fat. i would starve myself and put on a mask for everyone. i would pretend i was the most confident girl ever. when in reality, i would go home, stare myself in the mirror, self harm, hate myself, and cry myself to sleep... please dont fall into that if you wanna talk, im here	0
465	193270			start_discussion	Lce1030	1411230319	I have a problem and wish I could stop. I've had self esteem issues my whole life. Aniexty issues really bad. I've recently had my family move out of state and just a lot of changes. I can no longer look in the mirror without being absolutely disgusted. I binge eat and binge eat and binge eat but I'm obsessed with being skinny. Please help.	0
466	199820	876752	876752	reply_to_discussion	ryann123	1413154916	please please someone help, i don't know if i can do this for much longer it is so freaking debilitating	0
467	199820	876752	876888	reply_to_comment	Mauro	1413160123	@ryann123 Hi welcome. Im sorry that you are struggling. I know how it feels. Good news you are the same girl attracted to boys. Nothing has changed nor your sexuality. The only problem are the thoughts that are creating the confusion. One of the things I say is I dont want to think about anything today to reduce the thoughts. Im here if you need to talk.	0
468	199820	876757	876757	reply_to_discussion	JimmyG	1413155395	Tell me how I can  help you.....you want to know if you will go back to straight heterosexuality and this is a phase...sometimes around your age a lot of people experience thoughts of a bi sexual or homosexual nature...it is normal...you are anxious that you will remain attracted only to girls...is this what concerns you?	0
469	199820	876764	876764	reply_to_discussion	ryann123	1413155708	yes:( because i know it's not me, when this wasn't happening i was straight and carefree and so happy and i've always wanted guys to like me and this ocd is making me feel like i don't even know myself anymore.. i'm just so depressed all the time i want my full attraction to men back because that's something i've always wanted in my heart	0
470	199820	876764	876767	reply_to_comment	ryann123	1413155808	i know by now that there's nothing you can really do that will convince my brain of anything, but i just need someone to talk to :(((( I'm so so so depressed and anxious and lost...can i just all of a sudden turn gay? if i've loved and wanted to be with men my whole life?	0
471	199820	876773	876773	reply_to_discussion	JimmyG	1413156172	There are feelings and there are actions...we dont fully control our feelings ....	0
472	199820	876780	876780	reply_to_discussion	JimmyG	1413156542	Can we all of a sudden turn gay?.....thats very rare....some people sort of deny and suppress homosexual thoughts and since these thoughts are not persistent they can remain hetero....but from complete one to the other...hmmm...I am sure it happens but the thoughts were probably there , they just now act on their homosexual urges....have you started any new  medications?	0
473	199820	876785	876785	reply_to_discussion	ryann123	1413156770	no. i take no medication. and i've never liked any girls like that. this HOCD has happened before, and before that i was very much heterosexual. and i still am. i've accepted the possibility that i could be, but that is just not me. i know it in my heart.	0
474	199820	876794	876794	reply_to_discussion	JimmyG	1413157053	maybe for you its more about your anxiety...this is just a measure of your intense anxiety...and as your anxiety decreases these thoughts decrease...	0
475	199820	876809	876809	reply_to_discussion	WhiteCrow	1413157436	I'm lost.  You're a Tomboy.  Sounds like you're purely a straight girl who is being told that she's not since she dresses like a boy.  You like men, only date men, think about men, and so on, right?	0
476	199820	876820	876820	reply_to_discussion	JimmyG	1413157762	Thats a good point....she might have picked up on society trying to label her and then when she feels anxiety she thinks its true...its her particular type of anxiety disorder	0
477	199820	877046	877046	reply_to_discussion	snowbud	1413165861	"My case is very similar to yours. I have also been a tomboy all my life though i'm not nearly as hardcore as when I was little. I'm also 17 and have only been dealing with this for about a year but its a living hell. I was always into guys romantically and sexually, I used to fantasizes about the perfect boyfriend and who my future husband would be and stuff like that. Then the ocd hit and suddenly I'm questioning everything. Like you said in your post I too have always admired/been jealous of other girls however I never remember wanting a relationship with them. The worst part is my brain has made my past a weapon against me and just when I think I'm getting better it will bring something up and I'm terrified and confused again. It even got to a point where I did ""come out"" to myself but it didn't feel right. I felt numb, like I was acting, like I wasn't being me and the funny thing is when I did that   my brain immediately told me that I was most certainly not gay. That's when about when I found out about hocd. I had read/heard stories from actual gay people talking about when they knew and never really related to them, but when I started reading the stories of hocd sufferers I knew I found my problem because everything they said sounded like me just like your post. I've read that the only way to beat hocd is to just stop caring about, now I haven't completely mastered that myself, in fact I'm pretty far from the finish line, but I am fighting and that's really all you can do, just keep fighting. -snowbud :)"	0
478	199820	877046	877110	reply_to_comment	WhiteCrow	1413168649	@snowbud	0
479	199820	877046	877116	reply_to_comment	ryann123	1413168714	@snowbud Thank you and everyone else for all your support- its been a very rough journey for me. Especially since, the first time I had this, I just thought it was a really weird phase and didn't even know about HOCD. I'm just trying to live my life normally, because my heart knows that I've always loved guys and that I am so happy with my boyfriend. My thoughts are just trying to scare me, but I know that in the end, I've only felt that way about guys, and that's the only way I'll ever feel, because that's just how I was born. You're very right, I grew up always jealous of other girls, and I think my mind is mistaking that admiration and jealousy for attraction. My self esteem has always been on the lower side, especially because I never thought I was good enough for any guy to like me (even though I would have emotional attachments with them for months and months at a time). I also just happen to have a personality similar to those with OCD- always feeling responsible for things, also going to worst case scenario, perfectionism, overthinking the shit out of things... I think what HOCD is teaching me is that I have to stick with my first answer, my gut answer, what I've always been comfortable with, and that's being straight. I hope we all get through this together :) Think of it this way- when I'm not obsessing about this, I'm without a doubt straight, chasing after guys, thinking of girls as only friends. I have many many fears, and I'm hoping I'm on my way to getting rid of them	0
480	199820	877046	895510	reply_to_comment	gma89	1414099048	@snowbud same with me! I'll try to accept okay I'll be a lesbian. A happy one. Doing sexual things with a women wouldn't be bad? Or getting married? But then I'm like wait tho that is NOT what I wamt	0
481	199820	877371	877371	reply_to_discussion	Jim322	1413186201	"I just don't understand how people don't understand basic things about sexuality.  First of all, there is no such a thing as ""latent homosexuality"". Period, You either are or aren't. You can't suppress such a thing."	0
482	199820	877673	877673	reply_to_discussion	ryann123	1413213264	I know that the HOCD isn't me, but a lot of it has to do with being such a hardcore tomboy when I was little that, even though I was probably the most boy crazy out of my friends, it seemed as if society was telling me otherwise. That's just always how I've been, and no matter what, I won't let my HOCD take over, because I'm still the same girl who has had so many crushes on only guys throughout her life	0
483	199820	877720	877720	reply_to_discussion	JimmyG	1413215656	@Jim322...you underestimate the power of repression and the power of the subconscious...people can and do deny thoughts that are repulsive to them...so yes people can be bi or even homo and not admit this even to themselves...it takes a lot of work I'll grant you that and so usually cant be maintained over the long haul...but it does happen...they will say its the devil talking or something like that to deny it is them	0
484	199820	877720	877722	reply_to_comment	ryann123	1413215925	@JimmyG i don't really think you're helping. this is supposed to be an encouraging support group, not one that says to believe my entire life and feelings through life were lies (my first crush was at age 3-4 on a guy, repression at that age? i don't think so)	0
485	199820	877826	877826	reply_to_discussion	JimmyG	1413221234	I wasnt saying you did that....in fact you dont do that...I was only talking to Jim322 about the power of repression in general....for you, I feel that these feelings are more about your anxiety level ...they become more frequent as your anxiety goes up...if your anxiety went down these thoughts would not bother you as much	0
486	199820	877849	877849	reply_to_discussion	JimmyG	1413221798	Now whether there is other subconscious thoughts here, I dont know and would not know that unless I talked you in depth so because I dont know you that well I cant say that	0
487	199820	877863	877863	reply_to_discussion	ryann123	1413222066	all I'm saying, is that if I've only had crushes on guys, emotionally romantically etc, and only had admiration and jealousy of other girls, i should stick with what my gut is saying...right? not all of these thoughts that have come up because i've been obsessing over this literally 24/7 every day every week	0
488	199820	877863	877869	reply_to_comment	ryann123	1413222172	because even now, i know deep down the only person i want to be with is my boyfriend, and i think my brain is just using my lifelong want for guys and relationships and whatnot against me in a completely strange (yet believable since it is HOCD) way	0
489	199820	877882	877882	reply_to_discussion	JimmyG	1413222525	Correct...thoughts and feelings are not facts....you seem like you arent trying to deny your same sex feelings just that they confuse you as far as your identity is concerned....both women and men have definite physical signs of arousal...if you feel these feelings of arousal around females that would be a sign that its not all in your head so to speak	0
490	199820	877916	877916	reply_to_discussion	Jim322	1413223166	@JimmyG People can suppress many things, but I think sexuality isn't one. They can only choose NOT TO ACT on it.  All of gay folks knew they were gay since very young age/early puberty(12-13 years). And they all liked their thoughts and were afraid of how people will react on them. If I feel like throwing up when thinking of kissing guy, but ok and happy when thinking of kissing girl, I wouldn't call that denial, suppressed or anything like that.	0
491	199820	877928	877928	reply_to_discussion	JimmyG	1413223633	( Disclaimer- Ryann123...I am NOT referring to you).... @Jim322- Wrong! If people couldnt repress thoughts and feelings we would not have dissociative disorder...we would not have denial....Wenwould not have hallucinations...yes they may have thoughts but they process them in ways that deny that they are part of us...and sexuality is fluid...literally and figurativally	0
492	199820	877949	877949	reply_to_discussion	Jim322	1413224238	"@JimmyG We can suppress thoughts and feelings, I used to suppres them a lot. But sexuality is totally different thing. You can't wake up one day and say ""hey, I just realized I'm gay"". That's not how it works. Especially if you liked girls whole your life. I remember, how day before this question kicked in, I met some girl on video chat. She was so beautiful and intelligent and had beautiful eyes. I was thinking ""this is kind of girl I would like to have for gf"". I even added her on facebook. Next morning, I think I'm gay. This doesn't make much sense, right?"	0
493	199820	878401	878401	reply_to_discussion	circadia	1413236947	This entire discussion is counterproductive and isn't going anywhere. There's certainly a place to discuss the nuances of human sexuality, but this thread isn't it. HOCD is an anxiety disorder, not an identity disorder. Ryann123 is exhibiting telltale signs of HOCD and if we genuinely want to help her we shouldn't be trying to deconstruct what it means to be straight, gay, bi or any point on the theorized spectrum of sexuality, but rather be helping her deal with the anxiety disorder itself.	0
